id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4535059338761741,JeI3jALkp,2850196160,龙少教你买深房,#三十而已#告诉我们：房子的重要性顾佳——房子意味着社交圈层王漫妮——有房才能扎根钟晓芹——房子意味着底气房子是你跨越阶层的跳板，是扎根城市的许可证，是你困境时的底气！,,,,三十而已,4,4,4,2020-08-06 22:57,,['http://ww3.sinaimg.cn/large/a9e28ac0gy1ghhhf0ejj3j20u0184gon.jpg'],,
4535059312543281,JeI3haFCF,6179910896,影视百老汇,#三十而已#看到林有有这个身份证信息的时候，还是挺意外的。原本以为林有有只是一个外地务工人员，家庭条件应该不太好，没想到人家还是个北京人。一个北京大妞，就算家里条件不好，也至少应该有套房吧，至少也是从小在纸醉金迷的大都市长大的吧，怎么就会选择走上这样一条令人唾弃的路呢，真是令人迷惑不已。最后一问：现实中真的有林有有这样的北京大妞吗？我咋那么不信呢！,,,,三十而已,1,3,4,2020-08-06 22:57,电视剧超话,"['http://ww4.sinaimg.cn/large/006Keh8cly1ghhhh8we5mj30o00r0dtp.jpg', 'http://ww2.sinaimg.cn/large/006Keh8cly1ghhhg42qlfj30u01o0trz.jpg', 'http://ww2.sinaimg.cn/large/006Keh8cly1ghhhh8fxzmj30go09y78q.jpg']",,
4534232368812481,JemxuAYwN,5241978393,K-MEDIA全新娱乐,#全新选择题#，你觉得电视剧#三十而已#烂尾了吗？#三十而已编剧回应大结局争议#福利：参与投票并点赞本条微博，将抽一位粉丝送上江疏影签名照哦~你觉得电视剧#三十而已#烂尾了吗？,,,,"全新选择题,三十而已,三十而已编剧回应大结局争议",20,28,259,2020-08-04 16:11,360安全浏览器,,,
4535059308616643,JeI3gA9A7,6820364979,ChampionMeng_梦,我参与了@K-MEDIA全新娱乐发起的投票【你觉得电视剧#三十而已#烂尾了吗？】，我投给了“还可以接受”这个选项，你也快来表态吧~,,,K-MEDIA全新娱乐,三十而已,0,0,0,2020-08-06 22:57,iPhone客户端,,,4534232368812481
4535059308356693,JeI3gz3Xn,5336632903,闫大棚微博培训,投稿：到底怎样才算过的好，过的幸福呢？突然明白了为什么结婚后那么多无忧无虑的女孩子变成了所谓的“怨妇”。因为家家都有本难念的经，因为婚姻真的不是两个人的事情，因为你的顾虑太多，多到思绪万千都有想不到的细节。母亲万般阻挠，还是没有阻止那个姑娘远嫁，然而远嫁过后的爱情并没有想象的那么好，反而千里之外的父母没有了小棉袄的陪伴，你想要爱情，是啊，努力得到了，可是真的是想要的吗。人的手就那么大握不住的东西太多了，更何况这次好像是那个姑娘故意丢弃的如今万般悔恨，可瓜熟蒂落只能硬着头皮过下去。#三十而已#,,,,三十而已,0,1,1,2020-08-06 22:57,vivo AI智慧拍照X21,,,
4535059245449417,JeI3amRDP,5828673370,可乐泽雨,#三十而已#晚安微博视频#三十而已#,,,,三十而已,0,0,0,2020-08-06 22:57,微博视频号,,,
4535059162607316,JeI32aWhu,6193216564,还会变胖,#三十而已#开心地玩了一天，陈屿和钟晓芹带子言从海洋馆回家，悉心照料子言睡下，好温馨。晓芹牵挂着顾佳，陈屿安慰：晓芹支持顾佳的决定就好。#钟晓芹陈屿许子言像一家三口#L电视剧三十而已的微博视频,,,,"三十而已,钟晓芹陈屿许子言像一家三口",0,1,0,2020-08-06 22:57,国产剧集 · 视频社区,,"http://f.video.weibocdn.com/pu1qhmFelx07Fp6ntfwA01041200d7MJ0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547729&ssig=jpc1jal38k&KID=unistore,video",
4535059150014147,JeI3103Gb,2102904285,国际庄巴旦木,#三十而已#许幻山说“我爱顾佳”的时候，顾佳的眼睛恍惚了一下，是真爱过的，只是因为不被珍重，不得不放弃。L国际庄巴旦木的微博视频,,石家庄,,三十而已,0,0,2,2020-08-06 22:57,微博视频号,,"http://f.video.weibocdn.com/n5KW16y6lx07FqMIi27e010412001TdD0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547729&ssig=WhWdkhqNVH&KID=unistore,video",
4535059140319275,JeI301l3B,5860028776,今天我想易烊千玺了嘛-,#三十而已#可能是因为我在抖音和微博上追的剧到现在在电视上直接看三十六集无缝衔接但是是因为我没看过前面的原因吗怎么觉得许还山有点惨呢,,,,三十而已,0,1,0,2020-08-06 22:56,iPhone客户端,,,
4535059123804837,JeI2YfXOl,1714439073,鱼容古言,#三十而已#陈旭真的情商好高,,,,三十而已,0,0,0,2020-08-06 22:56,夏天的歌Android,"['http://ww2.sinaimg.cn/large/663043a1ly1ghhhe7ie46j21rc0u0nls.jpg', 'http://ww4.sinaimg.cn/large/663043a1ly1ghhhe860suj21rc0u01ka.jpg', 'http://ww1.sinaimg.cn/large/663043a1ly1ghhhe8qbfpj21rc0u0awg.jpg', 'http://ww2.sinaimg.cn/large/663043a1ly1ghhhe97c9xj21rc0u01kx.jpg', 'http://ww1.sinaimg.cn/large/663043a1ly1ghhhe9hxb5j21rc0u07si.jpg', 'http://ww3.sinaimg.cn/large/663043a1ly1ghhhe9ui1uj21rc0u0e4b.jpg', 'http://ww2.sinaimg.cn/large/663043a1ly1ghhhea795cj21rc0u0e3p.jpg', 'http://ww2.sinaimg.cn/large/663043a1ly1ghhheahiolj21rc0u0txe.jpg', 'http://ww3.sinaimg.cn/large/663043a1ly1ghhheau9nfj21rc0u01h0.jpg']",,
4535059073478280,JeI2TeARi,6065783763,经典影歌回忆珺,童瑶#三十而已#当顾佳看到林有有身上纹的蓝色烟花，最后一道防线崩溃了，自己深爱的男人曾经说所有的作品只为她一个人，一辈子也只爱她一个人，现在想想都是笑话～顾佳的专业根本就跟烟花不靠边，原来她学商业知识、学习烟花资讯，都是为了做许幻山的充电宝，让他永远有话和她聊，这个女人为了家为了喜欢的人做到这个份上，却成了许幻山口中的压力～顾佳在浴缸里痛哭，钟晓芹和王漫妮劝她不要喝酒的时候，顾佳说自己不喝就得吃药了，醒着太难过，曾经有多幸福现在就有多绝望L经典影歌回忆珺的微博视频,,,,三十而已,0,4,8,2020-08-06 22:56,iPhone 8,,"http://f.video.weibocdn.com/X9S3PLAhlx07FqMGZV3G01041200wTib0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547729&ssig=pFEC91ikpK&KID=unistore,video",
4535059064818226,JeI2Skdrk,1323753890,整形医生张倩博士,#二十不惑##三十而已##热玛吉##抗衰老#二十不惑三十而已四十也好想年轻真的是各凭本事抗衰老！L整形医生张倩博士的微博视频,,沈阳,,"二十不惑,三十而已,热玛吉,抗衰老",0,1,0,2020-08-06 22:56,微博视频号,,"http://f.video.weibocdn.com/fLV0yd9zlx07FqMGVzoI010412001sxf0E010.mp4?label=mp4_ld&template=600x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547729&ssig=KwHYewR2Qv&KID=unistore,video",
4535059048568739,JeI2QzX7t,2267904724,回忆中的胡小斌,。酸豆角，我的最爱，婺源人喜欢淹酸菜，酸豆角，酸白菜，酸扁豆，酸萝卜，酸辣椒等等，每年过年鸡鸭鱼肉，但必须要有一碟酸菜。我还记得以前酸菜吃多了我还得了胃炎今天太忙了，天气又热，老婆吃不消了，辛苦了，现在老婆在吃火龙果看#三十而已#，每天就是这时候最放松，开心了,,,,三十而已,0,7,6,2020-08-06 22:56,OPPO R9s,['http://ww1.sinaimg.cn/large/872d7ad4gy1ghhh8oiik2j20u01hcb29.jpg'],,
4535059010814289,JeI2N3pPH,7450756621,我可以7瓜吗,#三十而已#林有有扮演者张月真的不错啊，别上升本人吧。三四年前的女团节目里认识的，大长腿还唱歌很棒！！！@张月YueZhang,,,张月YueZhang,三十而已,0,1,0,2020-08-06 22:56,全屏双摄 OPPO A5,,,
4535058997979152,JeI2LxtK0,5336632903,闫大棚微博培训,投稿：我儿子马上6岁，他有个好朋友，姑且叫明明吧，两人玩的很好，自然双方父母也走的近了些。孩子玩的好，经常一起玩，偶尔在对方或者我家吃个饭也是正常。我和明明的妈妈也谈的来，在异地他乡有个朋友一起聊聊天，逛个街也是很好的事情。他的父母都是小学毕业，没什么文化，在上海工作十几年，也小有建树，有车有房，还有个工厂一直在运营，目前的家产比我家要丰厚多了！但是生意没什么交集，所以纯粹是孩子的感情来联系着两家人。最近有一件事情让我很不愉快。前几天，明明在我家玩了多半天，明明的妈妈打电话说，晚上去她家吃饭，反正都是自己人。我百般推辞不下，最后就答应了。晚上在她家吃饭，明明的爸爸突然问我：“你觉得女人上大学有用吗？”这个问题如此突然，把我问愣了，这叫什么话？还有人觉得女人不用上学的吗？我本能的回答：“肯定有用了，女人怎么就不用上大学了？”明明的爸爸说：“就算上了大学，到最后还得嫁人啊，回家看孩子做家务啊！我是两个儿子，我要是有个女儿，她学习我肯定是不管的，上了高中就行了！”我说：“那怎么一样呢，上了大学，至少眼界和知识都开阔了，想法也会不一样，对孩子的教育也不一样啊！”明明爸爸说：“那有啥不一样的，也变不成钱啦！”明明的妈妈说：“你就是重男轻女的思想，女儿怎么了？”我说：“我家女儿肯定是跟儿子一样的，甚至比儿子还重视，她以后想干什么，我和他爸爸那肯定是全力支持的。”接着我又说：“那你的意思就是你儿子以后娶媳妇就娶个高中毕业的就行了呗。”他马上说：“那不行，那怎么着也得娶个大学生！”后来这个话题就没有继续下去，有一个原因是实在沟通不到一起去，第二个原因是明明爸爸说的是江苏老家话，我基本半听半猜的！我不知道是自己多想了还是怎么了，回家之后，我想明白了明明爸爸的意思，他的意思其实就是像我这种大学毕业的，也是一无是处，像明明妈妈一样在家看孩子，没一点用，上了大学也是白上的！而且过得也不一定好，钱也没有多少！还不如早早毕业，进社会，早点结婚生子照顾家庭。我也深刻的思考了教育对女人的意义，我仍然认为非常重要。试想如果我和姐姐当年没有上大学，我们不可能走出老家的县城，我们有了更多选择的可能，对于人的一生，是否拥有选择的机会才是你人生精彩与否，随心与否的关键。这几天一想到这样，心里就很不痛快。就是你有个朋友，本来觉得挺好，结果发现人家从心里瞧不起你一样！所以最近明明不叫，我也没有再让儿子去他家玩了！人一辈子会遇到很多人，三观不合的人也没必要硬要往一起凑！#三十而已#,,,,三十而已,0,5,4,2020-08-06 22:56,vivo AI智慧拍照X21,,,
4535058860606393,JeI2y2xKx,5790183982,松1998果,#三十而已#爱了这Rio回去实现一次rio配火锅～,,,,三十而已,0,5,2,2020-08-06 22:55,HUAWEI P20,"['http://ww2.sinaimg.cn/large/006jR1mely1ghhheggv15j32ao3287wi.jpg', 'http://ww3.sinaimg.cn/large/006jR1mely1ghhhehs98hj31qc0u0e17.jpg', 'http://ww2.sinaimg.cn/large/006jR1mely1ghhheio65xj31qc0u01bo.jpg']",,
4535058822332504,JeI2u9MN2,5662958656,小程今天不在,两位大姐姐#三十而已#深夜：美食释放+woman定位,,苏州,,三十而已,0,1,2,2020-08-06 22:55,iPhone客户端,"['http://ww4.sinaimg.cn/large/006bfceQly1ghhh4rscodj30u01407bc.jpg', 'http://ww1.sinaimg.cn/large/006bfceQly1ghhh4s8nhej30u0140agy.jpg']",,
4535058805038311,JeI2sl8H5,5336632903,闫大棚微博培训,投稿：周生二十岁那年夏天从县城的卫生学校毕业，学的是乡医，按理说该有个赤脚医生的稳当前途。在县城医院做药剂师主任的大舅舅托人找关系把他送进乡镇卫生院实习，仅一年光景，他就背着家人辞职去了上海。他说是上海的光怪陆离吸引了他，他不甘心平淡寂寥的度过自己的青葱岁月，不甘心留守在在一个村野乡落里经营四海为家的情怀。那简直和日出而作日落而息，靠天气吃饭的父母修理地球的职业有着异曲同工之妙。大概所有人都不能理解他，常常为此扼腕叹息。如果没有后来的那起事故，对一个放弃既定前途的二十岁少年而言，这种转折并不算是坏事。但那真的只是如果。在上海漂泊了两年的周生已经是一家注塑工厂的技术员，那时候的周生很像年轻时的古天乐，皮肤黝黑，五官俊朗，笑起来满口整齐划一的麻将牙，乌黑的三七发际线能甩出十里路的春风来。出事前他有一个相恋了两年的同居女友，女友高挑美丽，是一个地地道道的北方女孩。当那道吐着魔鬼舌头似的喷射熔浆以迅雷不及掩耳之势舔过他的面部时，自此夺去了他正当年华风光无限的高傲姿态，夺去了他对未来饱满的热情和憧憬。周生从此陷入了无尽的黑暗里，难以自拔。“你们别看这小伙子包着头，说不定他是咱们病房里伤得最轻的一位。”周生醒来时迷迷糊糊听到了这句话，他闻到了熟悉的消毒水的味道。他的意识骤然变得强烈，脸上炙热的痛感正火辣辣地侵蚀着每一根神经，他因为激动浑身抽搐着。“周生醒了。”耳边传来大舅浑厚磁性的嗓音，大舅一把按住他颤抖的双肩，低沉着说：“刚给你动过手术，别扯着脸上的伤口。”这一句话成了有力的镇定剂，又像一道耳光狠狠地扇在他年轻的脸上，周生顿时清醒了不少。他抬起一只麻木的手臂试图寻找一些真实的触感，站在一旁沉默了半晌的周延急忙制止：“不要碰到伤口，不要说话。”是父亲的声音？周生仔细的甄辩，他不敢相信亲人已经近在咫尺，脑海里惊诧自己的思维是如此迟钝。他努力搜寻记忆里最摄魂心魄的一幕，他想凭着一些蛛丝马迹找到那些恶魔的落脚点，他迫切想知道自己离传说中的毁容有多远的距离。眼前是黑暗的，他能感觉得到那片附着物下的撕裂感，它在提醒他：你的眼睛受伤了。“没关系，养一段时间就好了，哪个男人身上没有一两道伤。”大舅舅艰难地寻觅着一些宽慰的话语，病房里出奇地安静。周生的吞咽瞬间变得困难，他咧着嘴触碰到一块坚硬的湿润，磕着牙响了两声。“喝水吧。”她也在，她还在，他的窘迫有了栖身的角落，一切还未成定数。情感#三十而已#,,,,三十而已,0,2,1,2020-08-06 22:55,vivo AI智慧拍照X21,,,
4534334780876471,JepcG3G0D,1820840251,一口大井子,#三十而已#最后的大结局在我看来纯属YY，家庭美满的畅销书女作家，说走就走的留学生，最惨的也是个归园田居的女企业家，平淡的生活里很难这样，经历过四十集狗血剧情就更难了，只有林有有的黯然离场才像是现实生活中能出现的剧情，失败了，但也没多狼狈，有的是退路。,,,,三十而已,5,6,56,2020-08-04 22:58,毫无感情的iPhone客户端,,,
4534334754667093,JepcDjA7H,5234383637,修生小龙虾,朱一龙出现在了王漫妮的朋友圈里，次元壁破裂了#三十而已#,,,,三十而已,0,0,0,2020-08-04 22:58,iPhone 11(黄色),"['http://ww3.sinaimg.cn/large/005IeWixly1ghf69k3857j30j60ir0ub.jpg', 'http://ww1.sinaimg.cn/large/005IeWixly1ghf69juawlj30j60hmt9z.jpg']",,
4534334734995307,JepcBkXvt,6183821434,漫漫追剧社,#三十而已#王漫妮这个年纪还出去读书，钟晓芹很是羡慕她人只有知道自己想干什么才最开心，年龄永远不是牵绊！L漫漫追剧社的微博视频,,,,三十而已,1,1,14,2020-08-04 22:58,电视剧超话,,"http://f.video.weibocdn.com/sHMd2Vj5lx07Fnl6hqDS0104120084as0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547734&ssig=xQjri2QlZD&KID=unistore,video",
4534334726354275,JepcAqF2j,5620699592,xiaolan102,只要我不按暂停键林有有就会被扇死太解气了！太爽了！舒畅了！#三十而已#,,咸阳·长武县,,三十而已,0,1,4,2020-08-04 22:58,HUAWEI nova 2s,"['http://ww4.sinaimg.cn/large/0068nSJ2ly1ghf68k6i9hj30rs48q7wh.jpg', 'http://ww4.sinaimg.cn/large/0068nSJ2ly1ghf68lspbgj30rs4h0b29.jpg', 'http://ww2.sinaimg.cn/large/0068nSJ2ly1ghf68ntwx6j30rs3lb4qp.jpg', 'http://ww4.sinaimg.cn/large/0068nSJ2ly1ghf68omqsyj30rs19s48z.jpg', 'http://ww2.sinaimg.cn/large/0068nSJ2ly1ghf68pvwxxj30rs4ltb29.jpg', 'http://ww2.sinaimg.cn/large/0068nSJ2ly1ghf68r52qpj30rs39w1kx.jpg', 'http://ww3.sinaimg.cn/large/0068nSJ2ly1ghf68seqm1j30rs1yjqlt.jpg', 'http://ww3.sinaimg.cn/large/0068nSJ2ly1ghf68t9hehj30rs3avkhs.jpg', 'http://ww1.sinaimg.cn/large/0068nSJ2ly1ghf68ub3qvj30rs1rmnc9.jpg']",,
4534334722412148,JepcAa7vC,7311815540,末代娱记,#钟晓芹美人鱼表白##三十而已#对于钟晓芹而言，钟晓阳和陈屿谁是她最爱的归宿呢？钟晓阳VS陈屿，谁更适合钟晓芹？,,,,"钟晓芹美人鱼表白,三十而已",0,1,7,2020-08-04 22:58,HUAWEI Mate 20,,,
4534334721887158,JepcA7UW2,7191238911,陈二傻迷上了彭漂亮,#三十而已##林有有恶心#我太服气了怎么会有林有有这么恶心的女的姐妹咱们能做个人吗我看到你我觉得艾莉都比你有品我真想冲进手机屏幕里把你按在地上使劲摩擦看了你我气的额头都冒痘了（角色不上升演员）,,,,"三十而已,林有有恶心",0,1,0,2020-08-04 22:58,nova4自拍极点全面屏,,,
4534334712985327,JepczcwCr,1826674043,八组兔区长,朱一龙出现在了王漫妮的朋友圈里，次元壁破裂了#三十而已#,,,,三十而已,140,340,549,2020-08-04 22:58,iPhone 11,"['http://ww4.sinaimg.cn/large/6ce0d57bly1ghf69dukfvj20j60ir0ub.jpg', 'http://ww3.sinaimg.cn/large/6ce0d57bly1ghf69djjclj20j60hmt9z.jpg']",,
4534334671823387,Jepcv7Elt,5190898519,花开___又是一季,#三十而已#,,,,三十而已,0,0,0,2020-08-04 22:58,nova5i 2400万AI四摄,,,
4534334671043206,Jepcv4nnU,5112892440,一剪君,杨玏毛晓彤《#三十而已#》钟晓芹突然拿到156万版权费，陈屿可以吃软饭了，这不是养美人鱼，这是被美人鱼保养了啊晓芹：走吧老公，去挥霍！陈屿按摩椅上：老婆，你真好…#钟晓芹美人鱼表白#L一剪君的微博视频,,,,"三十而已,钟晓芹美人鱼表白",402,676,5930,2020-08-04 22:58,三十而已超话,,"http://f.video.weibocdn.com/27oIm8Falx07FnB0Wtew01041200okMq0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547734&ssig=HZydp7AmZ0&KID=unistore,video",
4534334658190129,JepctymCR,1739589594,娱乐盘点豆,朱一龙出现在了王漫妮的朋友圈里，次元壁破裂了#三十而已#,,,,三十而已,224,242,515,2020-08-04 22:58,iPhone 11(紫色),"['http://ww1.sinaimg.cn/large/67b007daly1ghf6920ja7j20j60irq4j.jpg', 'http://ww3.sinaimg.cn/large/67b007daly1ghf69299csj20j60hmdh4.jpg']",,
4534334658186820,JepctylLu,3637181542,春暖丶杰开,#三十而已#是应该好好反省一下自己了，其实婚姻是两个人互相的避风港，而不是要从对方身上得到什么，感触比较大加油吧！让自己变得强大，去守护对方。,,,,三十而已,0,1,0,2020-08-04 22:58,HUAWEI Mate 20,"['http://ww2.sinaimg.cn/large/d8cafc66ly1ghf63p0pedj20u01qc108.jpg', 'http://ww3.sinaimg.cn/large/d8cafc66ly1ghf63pae5yj20u01qcgrz.jpg']",,
4534334654522059,JepctiYor,3660004913,-小朱豁牙,#三十而已#你有许放炮我有白开刀,,,,三十而已,0,1,0,2020-08-04 22:58,荣耀V10 我AI的快,['http://ww2.sinaimg.cn/large/da273e31ly1ghf68ml6dtj20j60j6dlf.jpg'],,
4534334637221376,JepcruiBO,3307669611,hiahiajeuftjfkbs,#脑洞三十而已大结局##三十而已#故事的最后，林有有离开了，许幻山因没销毁的蓝色烟花爆炸，坐牢了，顾佳离开了上海去了茶厂那片深山里专心事业：漫妮放弃了魏总提供的职位，选择了另一条道路，去了爱丁堡进修两年；晓芹辞职专心做了作家，和陈屿也越来越甜蜜，小岛也回来了……,,,,"脑洞三十而已大结局,三十而已",0,0,0,2020-08-04 22:58,iPhone客户端,,,
4534334575356892,Jepclmtzu,1351367811,无敌玲子,关于#三十而已#，对于三十岁以后的人来说，十年八年不过是指缝间的事。而对于年轻人而言，三年五年就可以是一生一世。晚安,,,,三十而已,0,14,24,2020-08-04 22:57,HUAWEI Mate 20 X,['http://ww2.sinaimg.cn/large/508c3c83ly1ghf67t3kp6j20yi22oq9e.jpg'],,
4534334557787421,JepcjwFRz,5068379278,阿洛你快来,#三十而已#你找到自己的影子了么,,,,三十而已,0,4,1,2020-08-04 22:57,微博国际版,,,
4534334537867307,Jepchx0E3,1959352821,芝士蛋糕有点腻有点腻,#三十而已#好想有一场自由的旅行，没有终点🏁没有期限，走到哪全看心情，遇到什么全凭运气L芝士蛋糕有点腻有点腻的微博视频,,北京,,三十而已,0,1,0,2020-08-04 22:57,iPhone客户端,,"http://f.video.weibocdn.com/koB5qVx8lx07FnAYFncA010412007Cdd0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547734&ssig=QVKB9XdK%2Fw&KID=unistore,video",
4534334525285100,JepcgmaTy,1370348595,吃瓜小喇叭,朱一龙出现在了王漫妮的朋友圈里#三十而已#,,,,三十而已,3343,1681,17114,2020-08-04 22:57,微博 weibo.com,"['http://ww2.sinaimg.cn/large/51addc33gy1ghf4hggzdej20j60ir3zo.jpg', 'http://ww4.sinaimg.cn/large/51addc33gy1ghf4hgfci5j20j60hmjsb.jpg']",,
4538674978757381,Jge6ZAKc5,5245374071,做快乐鸭,#三十而已#这衣服有人知吗，什么牌子多少钱呀,,,,三十而已,0,1,2,2020-08-16 22:25,iPhone客户端,"['http://ww3.sinaimg.cn/large/005IZ3pBgy1ght0puxe85j33402c0npd.jpg', 'http://ww2.sinaimg.cn/large/005IZ3pBgy1ght0pqj248j33402c04qq.jpg']",,
4538674484086162,Jge6ch8ZQ,6114861603,Love小龍儿,经历就是唯一的答案……#三十而已#,,,,三十而已,0,0,1,2020-08-16 22:23,荣耀10 AI变色更潮美,['http://ww1.sinaimg.cn/large/006FPkQ3ly1ght0o73qzfj31mo1monpd.jpg'],,
4538673725450231,Jge4YmRQX,7408961054,MYKSilk,谁说男人不用精致？！#三十而已#里正是海王追求精致生活这一点吸引了曼妮！细节体现品质，品质体现品味，男士们快pickMYKSilk真丝睡裤和真丝睡袍，奢华的品质带给你精致同时还有舒适O网页链接#MYKSilk男士真丝睡袍##今天穿什么##美妆生活##宝藏衣物清单##夏天就要cool##精致生活##生活的模样##向往的生活##美好生活##理想生活季#,,,,"三十而已,MYKSilk男士真丝睡袍,今天穿什么,美妆生活,宝藏衣物清单,夏天就要cool,精致生活,生活的模样,向往的生活,美好生活,理想生活季",0,1,0,2020-08-16 22:20,微博 weibo.com,"['http://ww3.sinaimg.cn/large/0085pfdQgy1ghriq249s6j30w40u07wh.jpg', 'http://ww3.sinaimg.cn/large/0085pfdQgy1ghrixx57qlj30u010th92.jpg']",,
4538672718554048,Jge3lzTiw,1737149025,小白谈车,#顾佳人间过绿器#《#三十而已#》顾佳开除李可这段看得让人极度舒适！从一个橘子发现端倪，然后跑了N家超市买到橘子，拿去公司请所有员工吃，顺便敲打绿茶，无奈绿茶还想着兴风作浪，最后直接开除绿茶，鉴表达人顾佳真的太霸气了！顾姐你什么时候开课，阿乐第一个报名L新浪娱乐的微博视频,,,,"顾佳 人间过绿器,三十而已",0,0,0,2020-08-16 22:16,微博 weibo.com,,"http://ad.us.sinaimg.cn/B1HfOlRulx07EYJYjne0010412009b1o0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627547764&ssig=D9BmhzQ3g4&KID=unistore,video",
4538672478685416,Jge2XArtm,2716803733,努力向上的小王同学,#三十而已#和爸妈看三十而已的快乐之，科普渣男，绿茶，直男等网络词汇，并且成功出师和我说：快看绿茶出来了！,,,,三十而已,0,1,0,2020-08-16 22:15,荣耀10 AI变色更潮美,,,
4538672391653098,Jge2P6W2S,2723766281,明眸_xj,#三十而已#少了这个年纪该有的脑子,,武汉·名城8090,,三十而已,0,1,0,2020-08-16 22:14,iPhone客户端,,,
4538672122181432,Jge2o99uo,3618636733,Lee-Z坤,#三十而已##二十不惑#假期的尾声终于把这两部剧追完了年龄只是一个数字，并不能定义人生。,,,,"三十而已,二十不惑",0,3,1,2020-08-16 22:13,HUAWEI Mate 20 Pro,"['http://ww1.sinaimg.cn/large/d7b003bdly1ght08iw5vbj20u00jzgoq.jpg', 'http://ww4.sinaimg.cn/large/d7b003bdly1ght08jb8tbj22eo140e81.jpg']",,
4538671754388383,Jge1NipCn,6975570872,天府五街赚钱机器,三十而已#三十而已#关于许幻山出轨这部分，顾佳演的太淋漓尽致了。多少小女孩圣母心，总觉得人家前任做不到的自己能做到，但是忘了人家两个人在一起相处那么多年，共同经历过多少，才让你眼前的男人变成今天这个样子。好像总要找出点自己的特色才行，有什么好比的呀。恋爱无非那些流程，能有啥新鲜事儿。如果哪个前任都愿意把两个人的经历再晒一遍，能气死多少现任。总感觉自己还得到了不少似的。女人别为难女人，不好么。,,,,三十而已,0,1,0,2020-08-16 22:12,iPhone客户端,,,
4538671354875148,Jge19ksfq,1753148857,胜胜驮,#带着微博去日本##镰仓##江之岛##三十而已#海嗨，三十而一...🌝,,日本·鎌倉,,"带着微博去日本,镰仓,江之岛,三十而已",0,2,2,2020-08-16 22:10,iPhone客户端,"['http://ww4.sinaimg.cn/large/687eedb9gy1ght081h9o8j211g11gk3a.jpg', 'http://ww3.sinaimg.cn/large/687eedb9gy1ght080rkowj21b61b6kax.jpg', 'http://ww3.sinaimg.cn/large/687eedb9gy1ght082a7r1j21bi1bikbv.jpg', 'http://ww4.sinaimg.cn/large/687eedb9gy1ght07wscnrj21c61c61co.jpg', 'http://ww1.sinaimg.cn/large/687eedb9gy1ght07zbnxxj21e01e0tqs.jpg', 'http://ww4.sinaimg.cn/large/687eedb9gy1ght0805gyej21ao1aowyo.jpg', 'http://ww3.sinaimg.cn/large/687eedb9gy1ght07ydctej21a51a57ib.jpg', 'http://ww2.sinaimg.cn/large/687eedb9gy1ght07xiy5ej21gc1gck4t.jpg', 'http://ww2.sinaimg.cn/large/687eedb9gy1ght07s1cfoj21ud1udwux.jpg']",,
4538671044758278,Jge0EjXQq,1642634304,旭灰,终于追完了…#三十而已#处处是自己的影子………,,,,三十而已,0,18,1,2020-08-16 22:09,iPad客户端,"['http://ww3.sinaimg.cn/large/61e89c40gy1ght096n8a5j21o0190qv6.jpg', 'http://ww1.sinaimg.cn/large/61e89c40gy1ght098bcwij21o0190hdu.jpg', 'http://ww2.sinaimg.cn/large/61e89c40gy1ght099hn83j21o0190e82.jpg', 'http://ww2.sinaimg.cn/large/61e89c40gy1ght094drsnj21o0190e82.jpg', 'http://ww4.sinaimg.cn/large/61e89c40gy1ght09ay7ilj21o0190b2a.jpg', 'http://ww1.sinaimg.cn/large/61e89c40gy1ght09c8jiuj21o01907wi.jpg', 'http://ww2.sinaimg.cn/large/61e89c40gy1ght09e7891j21o0190npf.jpg', 'http://ww2.sinaimg.cn/large/61e89c40gy1ght09f4eijj21o0190u0x.jpg', 'http://ww4.sinaimg.cn/large/61e89c40gy1ght09gddujj21o01907wi.jpg']",,
